country|packed
Luxembourg|www.google.com~2026-05~7,3,1,0,0,0,0,0,0 www.google.com~2026-06~5,1,1,1,1,0,0,1,1 www.google.com~2026-07~3,1,0,0,0,0,0,0,0 www.google.com~2026-08~6,1,1,0,0,0,0,0,0 fortunejack.com~2026-05~10,2,1,0,0,0,0,0,0 $direct~2026-05~13,3,0,0,0,0,0,0,0 fortunejack.com~2026-08~38,14,9,8,4,0,0,3,3 $direct~2026-08~10,2,2,0,0,0,0,0,0 com.google.android.gm~2026-05~4,1,0,0,0,0,0,0,0 $direct~2026-07~13,1,1,1,0,0,0,0,0 fortunejack.com~2026-07~33,6,4,4,1,1,0,1,1 $direct~2026-06~8,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~24,5,4,3,1,1,0,1,1 com.google.android.gm~2026-07~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-09~4,1,0,0,0,0,0,0,0 $direct~2026-09~3,0,0,0,0,0,0,0,0
Madagascar|fortunejack.com~2026-06~5,2,1,1,0,0,0,1,0 fortunejack.com~2026-08~3,1,1,1,0,0,0,1,0 m.facebook.com~2026-06~4,4,1,1,0,0,0,1,0 fortunejack.com~2026-07~3,2,2,2,0,0,0,1,0
Malawi|$direct~2026-09~5,0,0,0,0,0,0,0,0 $direct~2026-06~8,1,0,0,0,0,0,0,0 fortunejack.com~2026-08~4,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~3,2,1,0,0,0,0,0,0 $direct~2026-07~7,0,0,0,0,0,0,0,0 m.facebook.com~2026-06~9,4,0,0,0,0,0,0,0 $direct~2026-05~7,0,0,0,0,0,0,0,0 $direct~2026-08~6,0,0,0,0,0,0,0,0
Malaysia|www.livecoinwatch.com~2026-07~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~84,24,10,6,4,0,0,1,1 $direct~2026-06~395,2,1,1,0,0,0,0,0 com.google.android.gm~2026-06~4,1,0,0,0,0,0,0,0 www.google.com~2026-05~6,0,0,0,0,0,0,0,0 fortunejack.com~2026-05~134,1,0,0,0,0,0,0,0 srt.bitcoin.com~2026-05~3,1,0,0,0,0,0,0,0 t.co~2026-07~5,3,0,0,0,0,0,0,0 coincodex.com~2026-06~5,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~90,17,13,6,0,0,0,0,0 fortunejack.com~2026-07~126,39,31,15,6,0,0,1,0 $direct~2026-07~416,4,1,0,0,0,0,0,0 $direct~2026-05~295,6,3,2,0,0,0,1,0 $direct~2026-09~28,0,0,0,0,0,0,0,0 com.google.android.gm~2026-07~4,2,1,0,0,0,0,0,0 $direct~2026-08~390,5,1,1,1,0,0,0,0 fortunejack.com~2026-09~6,0,0,0,0,0,0,0,0 t.co~2026-06~6,4,2,1,0,0,0,0,0
Maldives|fortunejack.com~2026-07~24,7,6,4,1,1,0,1,1 fortunejack.com~2026-06~26,13,9,7,3,0,0,4,3 instagram.com~2026-06~3,0,0,0,0,0,0,0,0 m.facebook.com~2026-06~8,4,4,3,0,1,0,1,0 $direct~2026-07~7,1,1,1,0,0,0,0,0 l.facebook.com~2026-06~6,4,3,3,0,1,0,2,0 fortunejack.com~2026-08~10,4,2,2,0,0,0,0,0 $direct~2026-05~3,0,0,0,0,0,0,0,0
Mali|fortunejack.com~2026-06~3,2,1,0,0,0,0,0,0 $direct~2026-07~3,2,1,1,0,0,0,0,0 $direct~2026-08~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~4,2,1,1,0,0,0,1,0
Malta|fortunejack.com~2026-06~36,13,7,4,2,0,0,0,0 sigma.world~2026-08~3,2,1,1,0,0,0,1,0 fortunejack.com~2026-05~24,6,3,3,2,1,0,2,2 $direct~2026-07~12,2,0,0,0,0,0,0,0 l.facebook.com~2026-07~5,0,0,0,0,0,0,0,0 fortunejack.com~2026-07~49,11,3,1,1,1,1,0,0 www.google.com~2026-05~17,3,0,0,0,0,0,0,0 $direct~2026-08~15,6,0,0,0,0,0,0,0 $direct~2026-06~16,2,0,0,0,0,0,0,0 www.google.com~2026-06~7,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~44,18,9,6,1,1,1,0,0 $direct~2026-05~23,4,1,0,0,0,0,0,0 fortunejack.com~2026-09~10,3,3,1,1,1,1,0,0
Martinique|fortunejack.com~2026-08~7,1,0,0,0,0,0,0,0
Mauritania|fortunejack.com~2026-08~5,3,3,1,1,0,0,1,1
Mauritius|fortunejack.com~2026-08~9,2,0,0,0,0,0,0,0 fortunejack.com~2026-07~5,2,0,0,0,0,0,0,0 fortunejack.com~2026-06~5,1,0,0,0,0,0,0,0
Mexico|l.facebook.com~2026-05~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~379,94,60,34,14,0,0,14,11 fortunejack.com~2026-05~109,30,13,8,5,0,0,4,4 www1.maxcine.net~2026-07~10,0,0,0,0,0,0,0,0 com.google.android.gm~2026-08~10,1,0,0,0,0,0,0,0 l.facebook.com~2026-08~9,9,0,0,0,0,0,0,0 $direct~2026-07~84,13,9,4,2,1,0,2,1 t.co~2026-08~5,3,2,1,0,0,0,1,0 www.google.com~2026-05~29,10,5,3,2,0,0,2,2 instagram.com~2026-06~4,1,1,0,0,0,0,0,0 instagram.com~2026-07~6,2,2,1,0,0,0,0,0 www.google.com~2026-07~35,3,3,1,0,0,0,0,0 url8039.fortunejack.com~2026-06~4,1,1,1,0,0,0,0,0 m.facebook.com~2026-06~20,8,6,4,0,0,0,0,0 $direct~2026-06~1295,458,383,191,0,4,0,42,0 m.facebook.com~2026-07~12,4,2,0,0,0,0,0,0 mexico-bonusesfinder.com~2026-05~5,2,1,1,0,0,0,0,0 bitcoinchaser.com~2026-05~3,3,3,0,0,0,0,0,0 web.telegram.org~2026-06~3,1,1,1,0,0,0,0,0 www.askgamblers.com~2026-05~4,2,0,0,0,0,0,0,0 l.facebook.com~2026-06~13,3,2,2,0,0,0,1,0 $direct~2026-09~7,1,1,1,0,0,0,0,0 org.telegram.messenger.web~2026-06~12,4,1,0,0,0,0,0,0 fortunejack.com~2026-06~2063,703,617,311,8,10,1,67,5 org.telegram.messenger~2026-05~3,0,0,0,0,0,0,0,0 com.google.android.gm~2026-05~51,5,3,0,0,0,0,0,0 org.telegram.messenger~2026-06~30,13,11,2,0,0,0,0,0 url8039.fortunejack.com~2026-05~3,0,0,0,0,0,0,0,0 www.google.com~2026-09~4,2,2,0,0,0,0,0,0 fortunejack.com~2026-07~418,94,62,27,5,3,1,4,2 url7982.transactions.fortunejack.com~2026-06~5,1,0,0,0,0,0,0,0 www.askgamblers.com~2026-07~16,15,11,2,0,0,0,0,0 chipy.com~2026-05~4,3,1,0,0,0,0,0,0 t.co~2026-06~9,6,6,3,0,0,0,0,0 t.co~2026-07~8,4,3,1,0,0,0,0,0 hottopcasino.com~2026-05~3,3,2,1,0,0,0,0,0 www.google.com~2026-06~29,7,5,3,2,0,0,2,2 com.google.android.gm~2026-06~55,3,1,0,0,0,0,0,0 $direct~2026-08~87,9,5,3,2,0,0,3,2 l.facebook.com~2026-07~15,1,1,0,0,0,0,0,0 www.google.com~2026-08~21,4,4,1,1,0,0,1,1 com.google.android.gm~2026-07~32,5,1,0,0,0,0,0,0 casinolandia.com~2026-05~4,4,1,0,0,0,0,0,0 hottopcasino.com~2026-07~3,1,0,0,0,0,0,0,0 $direct~2026-05~131,39,28,13,1,1,0,1,1 www.betbrain.com~2026-05~3,2,2,1,0,0,0,0,0 fortunejack.com~2026-09~25,1,0,0,0,0,0,0,0
Moldova|fortunejack.com~2026-06~23,12,7,2,0,0,0,0,0 www.google.com~2026-05~4,0,0,0,0,0,0,0,0 fortunejack.com~2026-05~27,13,1,0,0,0,0,0,0 $direct~2026-06~9,1,1,1,0,0,0,0,0 fortunejack.com~2026-07~23,8,7,4,2,0,0,1,1 $direct~2026-08~6,1,1,0,0,0,0,0,0 www.google.com~2026-06~4,1,1,1,1,0,0,1,1 fortunejack.com~2026-08~32,7,5,2,1,0,0,1,1 $direct~2026-07~6,2,1,0,0,0,0,0,0 $direct~2026-05~13,4,3,1,1,0,0,1,1
Mongolia|fortunejack.com~2026-07~9,3,2,1,0,0,0,0,0 fortunejack.com~2026-06~5,2,0,0,0,0,0,0,0 fortunejack.com~2026-08~15,1,1,0,0,0,0,0,0 $direct~2026-05~4,2,1,1,0,0,0,0,0
Montenegro|$direct~2026-07~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-05~4,2,1,0,0,0,0,0,0 l.facebook.com~2026-07~3,0,0,0,0,0,0,0,0 $direct~2026-08~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~13,1,0,0,0,0,0,0,0 fortunejack.com~2026-07~10,3,2,1,0,0,0,0,0 $direct~2026-06~3,1,1,0,0,0,0,0,0 fortunejack.com~2026-08~10,2,0,0,0,0,0,0,0
Morocco|$direct~2026-09~5,0,0,0,0,0,0,0,0 fortunejack.com~2026-05~67,11,6,4,0,0,0,0,0 fortunejack.com~2026-08~136,70,50,35,27,1,0,12,12 www.google.com~2026-08~10,5,5,3,0,0,0,0,0 com.google.android.gm~2026-06~6,1,0,0,0,0,0,0,0 t.co~2026-07~5,3,2,0,0,0,0,0,0 $direct~2026-06~24,6,4,3,0,0,0,0,0 t.co~2026-06~5,5,3,0,0,0,0,0,0 l.facebook.com~2026-08~3,0,0,0,0,0,0,0,0 l.facebook.com~2026-07~5,0,0,0,0,0,0,0,0 www.google.com~2026-06~11,4,4,3,1,0,0,1,1 t.co~2026-08~6,2,2,0,0,0,0,0,0 fortunejack.com~2026-07~106,52,34,17,8,1,0,7,6 fortunejack.com~2026-06~119,28,22,10,4,0,0,5,4 $direct~2026-08~61,41,28,15,9,0,0,6,6 www.google.com~2026-05~15,7,3,1,0,0,0,0,0 com.google.android.gm~2026-07~3,1,0,0,0,0,0,0,0 $direct~2026-07~49,32,25,4,4,0,0,4,4 www.google.com~2026-07~4,0,0,0,0,0,0,0,0 l.facebook.com~2026-06~4,0,0,0,0,0,0,0,0 fortunejack.com~2026-09~14,3,2,1,0,0,0,0,0 facebook.com~2026-08~4,0,0,0,0,0,0,0,0 $direct~2026-05~43,10,1,1,0,0,0,0,0
Mozambique|m.facebook.com~2026-06~7,4,2,2,0,0,0,0,0 www.google.com~2026-05~3,1,1,1,0,0,0,0,0 fortunejack.com~2026-08~3,2,1,1,0,0,0,0,0 fortunejack.com~2026-06~6,2,1,1,0,0,0,1,0 fortunejack.com~2026-07~4,3,1,1,0,0,0,0,0 fortunejack.com~2026-05~7,4,2,2,0,0,0,0,0
Myanmar|fortunejack.com~2026-08~59,4,1,0,0,0,0,0,0 $direct~2026-06~4,0,0,0,0,0,0,0,0 fortunejack.com~2026-07~41,8,2,2,0,1,0,1,0 $direct~2026-05~7,3,0,0,0,0,0,0,0 $direct~2026-08~5,2,0,0,0,0,0,0,0 fortunejack.com~2026-06~6,2,0,0,0,0,0,0,0 www.google.com~2026-07~3,0,0,0,0,0,0,0,0 $direct~2026-07~20,4,0,0,0,0,0,0,0
Namibia|$direct~2026-08~4,1,0,0,0,0,0,0,0 $direct~2026-05~4,0,0,0,0,0,0,0,0 fortunejack.com~2026-07~5,2,1,0,0,0,0,0,0 l.facebook.com~2026-06~3,1,0,0,0,0,0,0,0 fortunejack.com~2026-06~4,2,2,2,0,0,0,0,0 $direct~2026-06~5,1,0,0,0,0,0,0,0 instagram.com~2026-06~4,0,0,0,0,0,0,0,0 m.facebook.com~2026-06~5,5,4,2,0,0,0,1,0
Nepal|$direct~2026-05~3,3,2,0,0,0,0,0,0 fortunejack.com~2026-08~17,7,6,2,1,0,0,2,1 $direct~2026-08~6,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~17,4,4,1,0,0,0,1,0 fortunejack.com~2026-07~16,7,3,2,1,0,0,0,0 m.facebook.com~2026-06~5,3,2,0,0,0,0,0,0
Netherlands|www.freeextrachips.com~2026-05~3,3,0,0,0,0,0,0,0 $direct~2026-05~67,15,0,0,0,0,0,0,0 com.google.android.gm~2026-07~3,0,0,0,0,0,0,0,0 bet4btc.com~2026-05~4,0,0,0,0,0,0,0,0 casinogamesonnet.com~2026-05~3,2,0,0,0,0,0,0,0 fortunejack.com~2026-09~11,0,0,0,0,0,0,0,0 $direct~2026-08~12,0,0,0,0,0,0,0,0 instagram.com~2026-05~6,1,0,0,0,0,0,0,0 www.google.com~2026-05~21,7,0,0,0,0,0,0,0 m.facebook.com~2026-05~3,0,0,0,0,0,0,0,0 www.google.com~2026-06~6,0,0,0,0,0,0,0,0 www.google.com~2026-07~4,1,0,0,0,0,0,0,0 $direct~2026-06~17,2,1,0,0,0,0,0,0 fortunejack.com~2026-07~13,0,0,0,0,0,0,0,0 com.google.android.gm~2026-05~8,1,0,0,0,0,0,0,0 $direct~2026-07~14,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~13,1,0,0,0,0,0,0,0 com.google.android.gm~2026-06~5,0,0,0,0,0,0,0,0 fortunejack.com~2026-05~50,14,0,0,0,0,0,0,0 www.google.com~2026-08~6,2,1,1,1,1,1,1,1 fortunejack.com~2026-08~12,1,0,0,0,0,0,0,0 $direct~2026-09~9,0,0,0,0,0,0,0,0 ethereumcasinouk.com~2026-05~4,0,0,0,0,0,0,0,0 casino.zone~2026-05~5,1,0,0,0,0,0,0,0 znaki.fm~2026-05~8,8,0,0,0,0,0,0,0
New Zealand|com.google.android.gm~2026-08~7,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~184,59,42,24,10,2,0,5,5 fortunejack.com~2026-09~8,3,3,1,0,0,0,0,0 com.google.android.gm~2026-05~37,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~228,63,52,22,3,1,1,3,3 url8039.fortunejack.com~2026-05~4,2,2,0,0,0,0,0,0 chipy.com~2026-06~5,3,3,1,0,0,0,0,0 www.askgamblers.com~2026-08~3,3,1,1,0,0,0,0,0 www.nodeposithero.com~2026-05~5,5,4,1,0,0,0,0,0 www.google.com~2026-06~12,3,3,2,1,1,0,1,1 nostrabet.com~2026-05~3,2,0,0,0,0,0,0,0 $direct~2026-07~94,8,3,2,1,0,0,2,1 hottopcasino.com~2026-06~3,2,1,1,0,0,0,0,0 cryptoslate.com~2026-05~6,3,1,1,1,0,0,1,1 hottopcasino.com~2026-05~6,6,3,0,0,0,0,0,0 $direct~2026-06~113,17,10,3,0,0,0,0,0 nostrabet.com~2026-06~4,3,2,1,0,0,0,0,0 fortunejack.com~2026-07~299,89,69,45,20,6,2,17,16 $direct~2026-09~9,1,1,1,0,0,0,0,0 casino.zone~2026-06~4,2,2,0,0,0,0,0,0 fortunejack.com~2026-05~86,30,11,5,1,0,0,1,1 com.google.android.gm~2026-06~49,3,1,0,0,0,0,0,0 casinobonusesfinder.co.nz~2026-05~3,1,1,1,0,0,0,0,0 www.freeextrachips.com~2026-06~3,2,2,1,0,0,0,0,0 m.facebook.com~2026-08~9,9,9,9,8,0,0,5,4 $direct~2026-05~80,26,12,3,1,1,1,1,1 www.google.com~2026-08~8,2,0,0,0,0,0,0,0 $direct~2026-08~163,10,7,5,2,0,0,1,1 bonusmaniac.com~2026-05~3,2,1,0,0,0,0,0,0 com.google.android.gm~2026-07~17,0,0,0,0,0,0,0,0 l.facebook.com~2026-08~4,1,1,1,1,0,0,1,1 chipy.com~2026-05~15,6,2,1,0,0,0,0,0 www.google.com~2026-05~24,4,3,2,0,0,0,0,0 chipy.com~2026-08~5,2,2,0,0,0,0,0,0 www.google.com~2026-07~10,1,0,0,0,0,0,0,0 www.betbrain.com~2026-05~3,1,1,0,0,0,0,0,0 casino.zone~2026-05~3,2,1,1,0,0,0,0,0 www.freeextrachips.com~2026-05~4,4,4,2,0,0,0,1,0
Nicaragua|$direct~2026-08~3,0,0,0,0,0,0,0,0
Nigeria|t.co~2026-05~67,37,11,2,1,0,0,1,1 $direct~2026-08~94,64,19,5,1,0,0,1,1 m.facebook.com~2026-07~3,3,0,0,0,0,0,0,0 www.google.com~2026-07~6,1,0,0,0,0,0,0,0 fortunejack.com~2026-06~417,220,78,34,3,0,0,4,3 bitcointalk.org~2026-05~8,3,2,0,0,0,0,0,0 t.co~2026-07~298,185,56,18,3,0,0,8,3 t.co~2026-06~238,149,63,27,2,0,0,3,2 t.co~2026-09~3,0,0,0,0,0,0,0,0 bitcointalk.org~2026-06~3,2,1,1,0,0,0,0,0 fortunejack.com~2026-08~458,250,113,49,8,0,0,8,7 nostrabet.com~2026-05~3,0,0,0,0,0,0,0,0 m.facebook.com~2026-06~16,5,1,0,0,0,0,0,0 $direct~2026-09~9,4,1,0,0,0,0,0,0 coincodex.com~2026-06~6,0,0,0,0,0,0,0,0 t.co~2026-08~175,79,29,6,1,0,0,1,1 www.google.com~2026-05~19,7,0,0,0,0,0,0,0 footballvaluetips.com~2026-05~3,0,0,0,0,0,0,0,0 bitcointalk.org~2026-07~3,1,1,0,0,0,0,0,0 org.telegram.messenger~2026-07~14,3,0,0,0,0,0,0,0 fortunejack.com~2026-09~28,6,1,1,0,0,0,0,0 l.facebook.com~2026-07~3,0,0,0,0,0,0,0,0 l.facebook.com~2026-06~6,1,0,0,0,0,0,0,0 fortunejack.com~2026-07~898,450,136,60,20,1,0,26,18 $direct~2026-05~70,18,2,1,0,0,0,0,0 www.google.com~2026-06~10,2,2,2,0,0,0,0,0 instagram.com~2026-06~7,1,0,0,0,0,0,0,0 www.bookmakers.bet~2026-08~3,3,0,0,0,0,0,0,0 $direct~2026-06~69,32,13,7,0,0,0,0,0 fortunejack.com~2026-05~88,43,13,3,0,0,0,1,0 $direct~2026-07~412,135,20,7,2,0,0,2,1 www.google.com~2026-08~4,1,1,1,0,0,0,0,0
North Macedonia|$direct~2026-05~22,6,0,0,0,0,0,0,0 fortunejack.com~2026-05~14,2,0,0,0,0,0,0,0 fortunejack.com~2026-06~30,8,1,0,0,0,0,0,0 www.google.com~2026-06~4,1,0,0,0,0,0,0,0 com.google.android.gm~2026-06~6,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~25,6,0,0,0,0,0,0,0 $direct~2026-07~9,4,1,1,0,0,0,0,0 l.facebook.com~2026-08~4,0,0,0,0,0,0,0,0 instagram.com~2026-07~8,3,0,0,0,0,0,0,0 chatgpt.com~2026-05~3,1,0,0,0,0,0,0,0 $direct~2026-06~14,2,0,0,0,0,0,0,0 $direct~2026-08~5,1,0,0,0,0,0,0,0 l.facebook.com~2026-07~6,0,0,0,0,0,0,0,0 www.google.com~2026-05~6,2,0,0,0,0,0,0,0 fortunejack.com~2026-07~46,19,2,1,0,0,0,0,0 m.facebook.com~2026-07~10,3,0,0,0,0,0,0,0 m.facebook.com~2026-06~3,0,0,0,0,0,0,0,0
Norway|www.redtube.com~2026-08~46,13,0,0,0,0,0,0,0 url7982.transactions.fortunejack.com~2026-08~3,0,0,0,0,0,0,0,0 nostrabet.com~2026-05~3,1,1,0,0,0,0,0,0 chipy.com~2026-05~3,3,2,0,0,0,0,0,0 srt.bitcoin.com~2026-05~3,0,0,0,0,0,0,0,0 beacons.ai~2026-06~3,3,2,2,1,1,0,0,0 dappgambl.com~2026-08~3,3,2,0,0,0,0,0,0 fortunejack.com~2026-05~372,151,76,58,48,4,4,34,33 $direct~2026-08~2289,1158,21,17,10,3,0,7,6 www.youporn.com~2026-08~32,24,0,0,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-08~6,3,0,0,0,0,0,0,0 instagram.com~2026-05~5,0,0,0,0,0,0,0,0 t.co~2026-08~8,3,1,1,1,0,0,1,1 www.norskcasinoguide.com~2026-05~5,5,2,1,0,0,0,0,0 m.facebook.com~2026-07~25,6,2,1,0,0,0,0,0 beacons.ai~2026-08~3,2,1,0,0,0,0,0,0 url8039.fortunejack.com~2026-08~6,1,0,0,0,0,0,0,0 $direct~2026-09~36,4,0,0,0,0,0,0,0 www.betluck.tv~2026-05~8,8,7,1,1,0,0,0,0 www.oddspodden.com~2026-09~10,7,0,0,0,0,0,0,0 www.pornhub.com~2026-08~112,2,0,0,0,0,0,0,0 nyecasino.com~2026-06~3,1,0,0,0,0,0,0,0 m.facebook.com~2026-08~25,3,1,0,0,0,0,0,0 rt.pornhub.com~2026-08~10,0,0,0,0,0,0,0,0 m.facebook.com~2026-05~5,1,1,1,0,0,0,0,0 l.facebook.com~2026-07~89,23,0,0,0,0,0,0,0 klrtspet.net~2026-08~54,5,0,0,0,0,0,0,0 coincodex.com~2026-06~3,0,0,0,0,0,0,0,0 com.google.android.gm~2026-08~13,1,0,0,0,0,0,0,0 c.amazon-adsystem.com~2026-08~19,9,0,0,0,0,0,0,0 rt.pornhub.org~2026-08~4,0,0,0,0,0,0,0,0 l.facebook.com~2026-06~52,3,2,0,0,0,0,0,0 www.google.com~2026-06~54,8,6,3,0,1,0,0,0 www.tube8.com~2026-08~6,3,0,0,0,0,0,0,0 $direct~2026-05~223,71,35,18,14,0,0,6,6 url7982.transactions.fortunejack.com~2026-05~3,0,0,0,0,0,0,0,0 t.co~2026-07~7,5,3,0,0,0,0,0,0 www.google.com~2026-05~54,12,4,2,1,0,0,0,0 www.askgamblers.com~2026-05~3,3,1,1,1,1,1,1,1 fortunejack.com~2026-06~2456,249,142,114,75,14,9,44,37 www.norskcasinoguide.com~2026-07~3,2,2,1,0,1,0,0,0 t.co~2026-05~4,2,1,1,0,0,0,0,0 fortunejack.com~2026-09~122,22,3,1,0,0,0,0,0 www.oddspodden.com~2026-06~24,23,8,7,5,2,1,1,1 www.sofascore.com~2026-08~3,0,0,0,0,0,0,0,0 com.google.android.gm~2026-05~18,0,0,0,0,0,0,0,0 pl.redtube.com~2026-08~10,4,0,0,0,0,0,0,0 www.google.com~2026-08~20,1,1,1,1,0,0,0,0 www.google.com~2026-07~23,2,2,2,2,0,0,1,1 t.co~2026-06~4,2,0,0,0,0,0,0,0 $direct~2026-06~543,41,23,14,11,1,0,9,9 www.sofascore.com~2026-06~13,0,0,0,0,0,0,0,0 url8039.fortunejack.com~2026-07~4,0,0,0,0,0,0,0,0 www.oddspodden.com~2026-08~38,37,4,2,1,2,1,0,0 beacons.ai~2026-05~4,4,0,0,0,0,0,0,0 instagram.com~2026-07~6,1,1,1,1,1,1,0,0 fortunejack.com~2026-08~34289,7682,134,95,44,25,14,27,22 com.google.android.gm~2026-09~5,0,0,0,0,0,0,0,0 l.facebook.com~2026-05~4,1,1,1,0,0,0,0,0 search.brave.com~2026-06~3,1,1,1,0,0,0,0,0 m.facebook.com~2026-06~14,2,1,0,0,0,0,0,0 sigma.world~2026-08~4,2,1,1,0,0,0,0,0 keitaro.fortunejack.com~2026-08~3,0,0,0,0,0,0,0,0 l.facebook.com~2026-08~53,4,0,0,0,0,0,0,0 instagram.com~2026-06~11,2,2,1,0,0,0,0,0 cryptoslate.com~2026-05~4,4,1,0,0,0,0,0,0 nostrabet.com~2026-06~5,3,3,1,0,0,0,0,0 www.google.com~2026-09~6,0,0,0,0,0,0,0,0 srv.flashb.id~2026-08~6,4,0,0,0,0,0,0,0 fortunejack.com~2026-07~2625,243,128,94,46,22,14,18,13 url8039.fortunejack.com~2026-06~6,1,0,0,0,0,0,0,0 www.sofascore.com~2026-07~6,0,0,0,0,0,0,0,0 com.google.android.gm~2026-06~24,3,0,0,0,0,0,0,0 com.google.android.gm~2026-07~16,1,0,0,0,0,0,0,0 $direct~2026-07~484,38,21,13,8,0,0,5,5 www.oddspodden.com~2026-07~16,10,2,1,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-07~3,1,0,0,0,0,0,0,0 www.norskcasinoguide.com~2026-06~5,5,2,2,1,1,1,1,0
Oman|fortunejack.com~2026-08~3,0,0,0,0,0,0,0,0
Pakistan|www.livecoinwatch.com~2026-07~3,1,0,0,0,0,0,0,0 t.co~2026-05~6,3,2,1,0,0,0,0,0 t.co~2026-08~10,7,2,1,0,0,0,0,0 chatgpt.com~2026-05~3,1,0,0,0,0,0,0,0 $direct~2026-06~19,5,2,0,0,0,0,0,0 fortunejack.com~2026-08~292,57,15,6,3,0,0,3,3 casinosblockchain.io~2026-05~4,4,0,0,0,0,0,0,0 fortunejack.com~2026-05~21,4,0,0,0,0,0,0,0 $direct~2026-07~33,18,4,2,0,0,0,0,0 $direct~2026-05~53,16,2,1,0,0,0,1,0 www.google.com~2026-06~11,2,1,1,1,0,0,0,0 coincodex.com~2026-06~5,2,0,0,0,0,0,0,0 fortunejack.com~2026-09~22,10,3,0,0,0,0,0,0 t.co~2026-06~17,12,7,5,0,0,0,0,0 l.facebook.com~2026-06~4,3,1,0,0,0,0,0,0 m.facebook.com~2026-06~17,7,0,0,0,0,0,0,0 www.google.com~2026-07~3,0,0,0,0,0,0,0,0 instagram.com~2026-06~10,5,0,0,0,0,0,0,0 www.google.com~2026-05~18,8,2,1,0,0,0,1,0 www.betpack.com~2026-08~3,3,0,0,0,0,0,0,0 fortunejack.com~2026-06~96,28,6,2,1,1,0,0,0 coincodex.com~2026-07~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-07~196,57,12,5,0,2,0,1,0 $direct~2026-08~45,25,12,4,1,0,0,0,0 www.google.com~2026-08~5,2,0,0,0,0,0,0,0 t.co~2026-07~20,11,3,2,0,0,0,1,0
Palestine|fortunejack.com~2026-07~4,0,0,0,0,0,0,0,0 $direct~2026-07~3,2,2,0,0,0,0,0,0 $direct~2026-05~6,4,0,0,0,0,0,0,0 $direct~2026-08~6,1,0,0,0,0,0,0,0 $direct~2026-06~4,4,0,0,0,0,0,0,0 fortunejack.com~2026-08~169,1,0,0,0,0,0,0,0
Panama|fortunejack.com~2026-08~15,5,2,1,0,0,0,0,0 fortunejack.com~2026-07~9,4,1,1,1,0,0,1,1 fortunejack.com~2026-06~6,1,0,0,0,0,0,0,0 instagram.com~2026-06~4,1,0,0,0,0,0,0,0 $direct~2026-08~10,1,0,0,0,0,0,0,0 m.facebook.com~2026-06~3,1,0,0,0,0,0,0,0 $direct~2026-07~4,2,0,0,0,0,0,0,0 fortunejack.com~2026-05~5,4,0,0,0,0,0,0,0
Papua New Guinea|m.facebook.com~2026-06~33,15,8,2,0,0,0,0,0 m.facebook.com~2026-07~14,4,2,2,0,0,0,0,0 fortunejack.com~2026-06~6,3,3,2,0,0,0,1,0 $direct~2026-07~4,0,0,0,0,0,0,0,0 l.facebook.com~2026-06~4,1,0,0,0,0,0,0,0
Paraguay|m.facebook.com~2026-06~617,70,38,25,0,1,0,7,0 l.facebook.com~2026-07~1379,9,5,3,0,1,0,1,0 fortunejack.com~2026-05~4,2,1,1,1,0,0,1,1 $direct~2026-05~3,0,0,0,0,0,0,0,0 www.google.com~2026-08~5,2,2,1,0,0,0,0,0 m.facebook.com~2026-07~154,76,45,28,0,2,0,6,0 $direct~2026-07~30,12,5,4,2,0,0,3,2 instagram.com~2026-07~98,41,28,18,0,0,0,3,0 instagram.com~2026-06~117,15,9,8,0,0,0,2,0 com.google.android.gm~2026-05~3,0,0,0,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-06~94,6,6,3,0,0,0,1,0 keitaro.fortunejack.com~2026-06~26,7,3,2,0,1,0,0,0 $direct~2026-08~7,2,1,0,0,0,0,0,0 fortunejack.com~2026-07~167,65,45,28,2,0,0,9,2 fortunejack.com~2026-08~42,5,4,2,1,0,0,1,1 tracker-pm2.fortunejackpartners.com~2026-07~30,13,10,9,0,0,0,1,0 $direct~2026-06~114,7,5,4,0,0,0,1,0 keitaro.fortunejack.com~2026-07~12,5,5,3,0,0,0,1,0 l.facebook.com~2026-06~975,22,8,5,0,0,0,2,0 www.google.com~2026-05~5,2,0,0,0,0,0,0,0 fortunejack.com~2026-06~395,51,25,21,1,1,0,9,1
