country|packed
Switzerland|05-01:14,3,0,0,0 05-02:19,1,0,0,0 05-03:21,4,0,0,0 05-04:22,5,0,0,0 05-05:13,1,0,0,0 05-06:16,1,0,0,0 05-07:16,1,0,0,0 05-08:12,1,0,0,0 05-09:17,3,0,0,0 05-10:18,2,0,0,0 05-11:13,2,0,0,0 05-12:18,1,0,0,0 05-13:22,3,1,1,1 05-14:22,2,0,0,0 05-15:21,5,3,2,1 05-16:15,1,1,0,0 05-17:16,3,2,0,0 05-18:13,3,0,0,0 05-19:25,3,1,0,0 05-20:21,2,1,1,0 05-21:26,5,3,1,1 05-22:22,2,1,0,0 05-23:19,3,2,1,1 05-24:25,2,1,0,0 05-25:29,3,0,0,0 05-26:22,2,1,0,0 05-27:27,2,2,1,0 05-28:30,7,2,2,1 05-29:33,1,1,0,0 05-30:19,1,1,1,0 05-31:24,3,3,2,0 06-01:19,0,0,0,0 06-02:31,7,4,1,0 06-03:19,1,1,0,0 06-04:21,2,1,1,1 06-05:27,4,1,1,1 06-06:16,0,0,0,0 06-07:30,2,1,1,1 06-08:23,3,0,0,0 06-09:22,4,3,1,1 06-10:34,1,0,0,0 06-11:36,3,1,1,1 06-12:42,3,1,1,1 06-13:44,6,3,2,2 06-14:35,4,1,0,0 06-15:28,2,1,1,1 06-16:28,6,3,1,0 06-17:31,5,2,0,0 06-18:24,1,0,0,0 06-19:33,5,3,0,0 06-20:39,9,5,0,0 06-21:46,23,20,1,0 06-22:47,19,15,1,0 06-23:26,2,1,1,0 06-24:22,0,0,0,0 06-25:27,2,1,0,0 06-26:26,4,2,1,0 06-27:25,4,0,0,0 06-28:25,0,0,0,0 06-29:29,2,1,1,0 06-30:25,1,0,0,0 07-01:30,1,1,0,0 07-02:28,2,1,1,0 07-03:31,4,2,1,1 07-04:27,1,1,1,1 07-05:26,1,1,0,0 07-06:29,2,1,1,0 07-07:29,1,0,0,0 07-08:23,3,2,0,0 07-09:23,0,0,0,0 07-10:30,5,4,2,2 07-11:24,1,0,0,0 07-12:24,1,0,0,0 07-13:18,0,0,0,0 07-14:20,4,3,2,1 07-15:31,5,3,2,1 07-16:23,3,3,2,0 07-17:30,6,5,1,1 07-18:27,7,6,1,0 07-19:23,2,1,1,1 07-20:28,4,2,0,0 07-21:25,0,0,0,0 07-22:39,5,1,0,0 07-23:19,1,1,0,0 07-24:28,3,2,0,0 07-25:21,0,0,0,0 07-26:19,1,0,0,0 07-27:2996,105,0,0,0 07-28:4727,208,0,0,0 07-29:4323,185,2,1,0 07-30:4379,214,1,1,1 07-31:4212,201,1,1,0 08-01:3878,148,1,1,0 08-02:3999,149,1,0,0 08-03:3386,145,0,0,0 08-04:2857,133,1,0,0 08-05:3151,144,1,0,0 08-06:3084,136,1,0,0 08-07:3220,129,1,1,1 08-08:3385,145,2,1,0 08-09:3260,100,0,0,0 08-10:3279,119,0,0,0 08-11:2711,121,1,1,1 08-12:1159,47,1,1,0 08-13:63,4,1,1,1 08-14:45,3,1,1,0 08-15:36,2,2,0,0 08-16:39,2,0,0,0 08-17:35,0,0,0,0 08-18:39,4,1,1,0 08-19:43,3,2,1,1 08-20:44,2,0,0,0 08-21:24,2,0,0,0 08-22:40,5,2,0,0 08-23:39,5,3,1,1 08-24:34,3,0,0,0 08-25:29,1,0,0,0 08-26:29,0,0,0,0 08-27:27,2,1,1,0 08-28:33,2,2,0,0 08-29:26,1,0,0,0
Syria|07-01:13,7,0,0,0 07-28:15,0,0,0,0 07-29:13,4,0,0,0
Taiwan|07-09:39,18,17,0,0 07-10:13,5,4,1,0 07-11:54,46,45,1,0 07-12:11,0,0,0,0 07-13:11,5,3,0,0 07-16:13,0,0,0,0 07-19:10,0,0,0,0 07-31:15,1,0,0,0 08-01:23,0,0,0,0 08-02:20,2,0,0,0 08-03:22,2,0,0,0
Tanzania|08-12:19,0,0,0,0
Thailand|05-30:15,1,0,0,0 06-09:11,3,1,0,0 06-10:16,5,4,2,0 06-11:20,2,1,1,0 06-12:11,1,1,1,0 06-13:14,4,3,2,0 06-14:13,1,1,1,0 06-16:13,2,1,0,0 06-17:10,1,0,0,0 06-19:17,6,5,3,0 06-20:20,10,8,4,0 06-21:15,3,2,1,0 06-22:11,4,4,0,0 06-23:12,0,0,0,0 06-24:13,1,0,0,0 06-27:10,2,1,0,0 06-28:13,4,1,1,0 06-30:16,3,1,0,0 07-01:12,0,0,0,0 07-06:10,2,2,2,0 07-07:14,0,0,0,0 07-10:11,2,0,0,0 07-11:14,2,1,1,0 07-12:15,5,1,1,0 07-13:12,2,1,1,0 07-14:11,1,0,0,0 07-16:18,2,2,2,0 07-17:20,6,5,3,0 07-18:14,3,2,2,0 07-19:28,4,0,0,0 07-20:25,7,3,2,0 07-21:22,4,2,1,0 07-29:11,1,0,0,0 08-11:11,2,0,0,0 08-17:11,3,0,0,0 08-23:12,1,0,0,0 08-29:10,4,3,1,0
The Netherlands|05-11:30,10,0,0,0 05-12:30,3,0,0,0 05-13:45,4,3,1,0 05-14:39,7,3,2,0 05-15:45,5,3,2,2 05-16:29,5,5,1,0 05-17:44,7,5,2,0 05-18:44,9,8,5,1 05-19:40,10,2,1,1 05-20:38,6,3,2,2 05-21:46,8,8,3,0 05-22:50,7,3,2,2 05-23:48,12,8,4,2 05-24:37,11,3,3,0 05-25:49,13,4,2,2 05-26:30,5,2,1,0 05-27:49,6,4,1,0 05-28:75,8,4,1,0 05-29:54,8,5,1,0 05-30:59,5,4,3,2 05-31:60,9,8,4,2 06-01:72,11,6,3,1 06-02:69,9,5,2,0 06-03:63,12,7,4,1 06-04:89,4,2,2,0 06-05:63,5,2,1,0 06-06:58,8,6,4,0 06-07:54,14,12,1,0 06-08:83,13,9,3,1 06-09:112,14,8,5,1 06-10:124,9,5,2,0 06-11:116,8,5,2,1 06-12:108,7,3,3,1 06-13:70,5,3,3,2 06-14:77,5,2,1,0 06-15:81,15,13,5,2 06-16:96,3,2,1,0 06-17:75,3,3,2,1 06-18:82,8,5,4,0 06-19:94,9,5,2,1 06-20:64,5,3,1,0 06-21:91,9,4,3,0 06-22:77,8,3,1,0 06-23:91,4,2,1,0 06-24:102,10,7,4,1 06-25:109,11,6,1,0 06-26:73,5,5,0,0 06-27:64,6,4,2,1 06-28:77,11,6,5,1 06-29:69,4,1,0,0 06-30:100,13,10,3,0 07-01:74,7,4,3,1 07-02:102,10,5,1,0 07-03:85,11,7,4,3 07-04:89,8,6,3,1 07-05:92,10,6,3,0 07-06:65,7,3,3,0 07-07:79,3,1,1,0 07-08:57,6,5,4,0 07-09:46,6,4,4,1 07-10:64,15,6,3,2 07-11:56,9,7,3,2 07-12:78,15,6,4,2 07-13:50,5,4,3,1 07-14:58,16,8,1,0 07-15:44,8,2,0,0 07-16:79,19,5,1,1 07-17:60,18,8,4,1 07-18:60,16,10,4,4 07-19:77,9,5,3,3 07-20:60,6,1,1,1 07-21:56,12,5,3,1 07-22:53,9,4,0,0 07-23:60,10,7,3,0 07-24:68,10,3,1,0 07-25:60,8,6,4,3 07-26:61,12,4,2,0 07-27:116,17,7,4,0 07-28:176,16,6,5,1 07-29:158,13,5,1,0 07-30:134,11,4,2,0 07-31:119,11,4,2,0 08-01:162,14,7,4,0 08-02:155,12,5,4,0 08-03:135,10,6,1,1 08-04:129,9,6,3,0 08-05:198,89,6,3,0 08-06:114,9,1,1,0 08-07:109,12,8,2,0 08-08:96,11,3,0,0 08-09:107,11,5,1,0 08-10:132,15,4,1,1 08-11:122,17,8,6,1 08-12:82,12,5,4,2 08-13:83,17,2,1,1 08-14:69,9,5,3,2 08-15:96,14,6,3,0 08-16:78,15,8,3,3 08-17:81,12,8,5,0 08-18:78,8,3,1,1 08-19:126,15,5,4,3 08-20:104,8,0,0,0 08-21:95,9,4,3,0 08-22:76,5,2,2,0 08-23:103,9,5,4,1 08-24:99,12,8,2,0 08-25:97,9,5,2,1 08-26:66,5,4,4,1 08-27:80,8,3,2,1 08-28:76,9,5,2,0 08-29:57,7,5,4,2
Tunisia|05-01:22,0,0,0,0 05-02:27,0,0,0,0 05-03:26,0,0,0,0 05-04:36,1,0,0,0 05-05:26,0,0,0,0 05-06:27,0,0,0,0 05-07:21,0,0,0,0 05-08:26,2,0,0,0 05-09:24,1,0,0,0 05-10:25,0,0,0,0 05-11:26,0,0,0,0 05-12:26,0,0,0,0 05-13:27,0,0,0,0 05-14:27,1,1,0,0 05-15:25,1,1,1,0 05-16:19,1,1,1,0 05-17:24,0,0,0,0 05-18:31,1,1,0,0 05-19:18,0,0,0,0 05-20:26,0,0,0,0 05-21:27,4,1,1,1 05-22:30,1,1,0,0 05-23:25,0,0,0,0 05-24:19,0,0,0,0 05-25:31,1,0,0,0 05-26:20,1,1,0,0 05-27:24,0,0,0,0 05-28:28,0,0,0,0 05-29:27,0,0,0,0 05-30:25,0,0,0,0 05-31:28,1,0,0,0 06-01:30,0,0,0,0 06-02:22,1,0,0,0 06-03:24,1,1,1,0 06-04:19,0,0,0,0 06-05:28,2,1,0,0 06-06:26,3,2,2,1 06-07:25,0,0,0,0 06-08:27,0,0,0,0 06-09:32,2,1,1,0 06-10:42,1,1,1,1 06-11:33,0,0,0,0 06-12:39,0,0,0,0 06-13:38,2,1,0,0 06-14:35,2,1,0,0 06-15:41,0,0,0,0 06-16:34,0,0,0,0 06-17:24,0,0,0,0 06-18:29,0,0,0,0 06-19:36,1,1,0,0 06-20:37,3,3,0,0 06-21:28,2,1,1,0 06-22:31,0,0,0,0 06-23:36,0,0,0,0 06-24:32,0,0,0,0 06-25:37,3,3,0,0 06-26:41,3,2,2,0 06-27:36,2,1,1,0 06-28:32,1,0,0,0 06-29:34,2,1,0,0 06-30:31,0,0,0,0 07-01:36,3,1,1,0 07-02:34,1,1,1,0 07-03:35,0,0,0,0 07-04:35,0,0,0,0 07-05:38,1,1,0,0 07-06:38,0,0,0,0 07-07:31,0,0,0,0 07-08:31,1,1,0,0 07-09:34,4,4,3,0 07-10:32,0,0,0,0 07-11:32,0,0,0,0 07-12:34,1,1,0,0 07-13:35,1,1,1,0 07-14:33,0,0,0,0 07-15:32,0,0,0,0 07-16:29,1,1,1,0 07-17:36,1,1,0,0 07-18:29,1,1,0,0 07-19:29,1,1,0,0 07-20:31,0,0,0,0 07-21:31,1,0,0,0 07-22:25,0,0,0,0 07-23:22,0,0,0,0 07-24:29,0,0,0,0 07-25:30,1,1,0,0 07-26:31,1,1,0,0 07-27:31,0,0,0,0 07-28:30,3,2,2,0 07-29:33,1,1,0,0 07-30:31,2,2,1,0 07-31:28,1,1,1,1 08-01:30,0,0,0,0 08-02:27,0,0,0,0 08-03:35,0,0,0,0 08-04:30,0,0,0,0 08-05:32,1,0,0,0 08-06:31,1,1,1,1 08-07:34,0,0,0,0 08-08:29,0,0,0,0 08-09:27,1,1,0,0 08-10:31,0,0,0,0 08-11:29,0,0,0,0 08-12:32,0,0,0,0 08-13:31,1,0,0,0 08-14:37,2,1,0,0 08-15:34,1,1,1,0 08-16:29,0,0,0,0 08-17:37,3,3,0,0 08-18:35,2,1,1,0 08-19:30,1,0,0,0 08-20:31,0,0,0,0 08-21:33,1,0,0,0 08-22:31,1,1,1,0 08-23:34,0,0,0,0 08-24:29,1,1,1,0 08-25:34,0,0,0,0 08-26:36,1,1,0,0 08-27:37,0,0,0,0 08-28:34,1,1,1,0 08-29:36,0,0,0,0
Türkiye|05-01:11,0,0,0,0 05-06:11,2,0,0,0 05-07:11,0,0,0,0 05-09:17,1,0,0,0 05-10:10,1,0,0,0 05-11:18,0,0,0,0 05-12:13,2,0,0,0 05-13:12,1,0,0,0 05-16:12,1,0,0,0 05-18:19,1,0,0,0 05-19:11,0,0,0,0 05-20:12,1,1,0,0 05-22:13,0,0,0,0 05-24:14,2,0,0,0 05-25:15,1,1,1,0 05-27:15,2,1,0,0 05-28:19,2,1,0,0 05-29:19,3,1,1,0 05-30:16,1,1,0,0 05-31:10,0,0,0,0 06-01:14,2,1,1,0 06-02:26,1,1,1,0 06-03:24,3,3,2,1 06-04:13,2,1,1,0 06-05:19,1,0,0,0 06-06:14,2,1,1,0 06-07:20,3,2,1,0 06-08:17,0,0,0,0 06-09:20,0,0,0,0 06-10:31,6,4,4,4 06-11:29,3,1,1,1 06-12:28,2,1,1,1 06-13:16,1,0,0,0 06-14:23,2,2,1,1 06-15:31,3,1,0,0 06-16:25,2,0,0,0 06-17:18,1,1,1,1 06-18:19,1,1,0,0 06-19:22,3,1,1,0 06-20:16,0,0,0,0 06-21:27,3,2,1,0 06-22:15,1,0,0,0 06-23:22,0,0,0,0 06-24:23,2,2,0,0 06-25:16,1,1,0,0 06-26:28,2,0,0,0 06-27:19,1,0,0,0 06-28:20,2,0,0,0 06-29:24,3,1,1,0 06-30:19,2,1,1,0 07-01:36,3,1,1,0 07-02:61,8,7,5,1 07-03:28,2,2,2,1 07-04:24,0,0,0,0 07-05:23,1,0,0,0 07-06:33,1,1,1,0 07-07:36,3,2,2,0 07-08:18,2,1,1,0 07-09:54,13,11,7,2 07-10:26,1,1,1,0 07-11:24,4,3,2,1 07-12:21,0,0,0,0 07-13:17,1,0,0,0 07-14:14,2,0,0,0 07-15:19,1,0,0,0 07-16:17,2,2,1,0 07-17:18,2,1,1,0 07-18:22,1,1,0,0 07-19:30,4,1,1,0 07-20:21,2,1,1,1 07-21:37,4,3,2,0 07-22:27,3,1,0,0 07-23:41,6,4,0,0 07-24:29,1,1,0,0 07-25:22,1,1,1,0 07-26:38,4,4,3,0 07-27:30,3,1,1,0 07-28:61,4,3,1,0 07-29:78,9,6,4,0 07-30:63,4,4,2,0 07-31:80,6,4,1,0 08-01:54,4,2,1,0 08-02:78,4,3,2,0 08-03:36,3,3,2,0 08-04:35,5,3,1,1 08-05:17,1,0,0,0 08-06:20,1,1,1,0 08-07:21,0,0,0,0 08-08:27,3,2,0,0 08-09:19,0,0,0,0 08-10:18,2,1,1,0 08-11:22,4,2,1,0 08-12:33,1,0,0,0 08-13:22,2,1,0,0 08-14:27,1,1,0,0 08-15:17,0,0,0,0 08-16:21,1,1,1,1 08-17:18,2,0,0,0 08-18:21,1,0,0,0 08-19:17,3,0,0,0 08-20:17,1,0,0,0 08-21:17,2,1,1,0 08-22:18,1,1,1,1 08-23:17,0,0,0,0 08-24:15,1,0,0,0 08-25:18,1,0,0,0 08-26:14,1,0,0,0 08-27:13,0,0,0,0 08-28:20,3,1,0,0 08-29:14,0,0,0,0
Uganda|07-29:13,4,0,0,0
Ukraine|05-01:11,2,0,0,0 05-02:11,0,0,0,0 05-03:10,2,0,0,0 05-04:15,0,0,0,0 05-06:12,3,0,0,0 05-11:12,1,0,0,0 05-12:12,2,0,0,0 05-13:20,2,0,0,0 05-14:15,1,1,0,0 05-16:13,2,1,0,0 05-18:12,4,2,1,0 05-19:16,3,3,3,1 05-20:15,4,1,0,0 05-21:12,2,2,0,0 05-22:14,0,0,0,0 05-24:12,0,0,0,0 05-25:15,2,1,0,0 05-26:12,1,0,0,0 05-27:17,2,2,2,0 05-28:17,1,0,0,0 05-29:16,2,1,0,0 05-30:13,1,1,1,0 05-31:15,2,0,0,0 06-01:11,1,0,0,0 06-03:13,4,1,1,0 06-04:10,1,0,0,0 06-05:12,1,1,0,0 06-06:10,1,0,0,0 06-07:11,0,0,0,0 06-08:14,2,2,0,0 06-09:17,3,1,1,1 06-10:15,1,0,0,0 06-11:14,0,0,0,0 06-12:19,4,4,3,1 06-13:13,1,0,0,0 06-14:15,1,1,1,1 06-15:18,1,0,0,0 06-16:26,4,1,0,0 06-17:22,2,2,1,1 06-18:14,0,0,0,0 06-19:16,2,1,0,0 06-20:12,0,0,0,0 06-21:17,1,0,0,0 06-22:15,1,1,0,0 06-23:20,1,0,0,0 06-24:19,2,2,2,1 06-25:20,1,0,0,0 06-26:18,4,1,1,0 06-27:15,2,2,1,0 06-28:15,1,1,1,0 06-29:15,0,0,0,0 06-30:15,2,1,0,0 07-01:20,4,2,2,1 07-02:21,1,1,0,0 07-03:17,1,1,0,0 07-04:15,1,1,1,0 07-05:18,2,2,0,0 07-06:18,0,0,0,0 07-07:13,2,2,0,0 07-08:13,0,0,0,0 07-09:14,3,1,1,0 07-10:15,2,1,1,0 07-11:21,4,4,4,3 07-12:14,3,1,1,1 07-13:24,4,2,0,0 07-14:37,4,3,1,0 07-15:23,5,3,2,0 07-16:21,2,0,0,0 07-17:19,5,4,2,0 07-18:13,0,0,0,0 07-19:18,2,2,1,0 07-20:19,3,1,0,0 07-21:15,0,0,0,0 07-22:13,0,0,0,0 07-23:13,0,0,0,0 07-24:17,3,1,0,0 07-26:17,3,2,1,0 07-27:13,1,0,0,0 07-28:16,2,0,0,0 07-29:32,4,2,1,1 07-30:18,1,0,0,0 07-31:18,0,0,0,0 08-01:14,0,0,0,0 08-02:13,1,0,0,0 08-03:13,4,2,2,1 08-04:23,2,2,1,0 08-05:18,3,1,0,0 08-06:18,2,2,0,0 08-07:22,4,2,1,0 08-08:14,2,2,2,2 08-09:23,2,0,0,0 08-10:15,3,2,1,0 08-11:19,3,1,1,1 08-12:10,2,2,1,0 08-13:15,4,3,1,1 08-14:10,1,0,0,0 08-16:13,5,5,3,2 08-17:12,1,1,1,0 08-18:14,0,0,0,0 08-19:19,2,0,0,0 08-20:18,2,1,0,0 08-21:15,1,1,0,0 08-22:15,2,2,2,0 08-23:10,1,1,0,0 08-24:17,1,1,1,0 08-25:13,1,0,0,0 08-26:16,3,1,0,0 08-27:12,0,0,0,0 08-28:14,1,0,0,0 08-29:13,1,1,0,0
United Arab Emirates|06-09:13,1,0,0,0 06-10:13,0,0,0,0 06-11:15,0,0,0,0 06-12:26,0,0,0,0 06-13:17,0,0,0,0 06-14:16,0,0,0,0 06-15:10,0,0,0,0 06-17:12,0,0,0,0 07-01:14,0,0,0,0 07-15:10,0,0,0,0 07-19:15,0,0,0,0 07-29:17,5,1,0,0 07-30:12,1,0,0,0 07-31:10,0,0,0,0 08-01:38,2,0,0,0 08-02:44,0,0,0,0 08-03:11,1,0,0,0 08-19:1936,32,0,0,0 08-20:1959,42,0,0,0 08-21:2527,60,0,0,0 08-22:2620,62,0,0,0 08-23:2791,56,0,0,0 08-24:2588,52,0,0,0 08-25:2497,47,0,0,0 08-26:2283,50,0,0,0 08-27:2176,43,0,0,0 08-28:2248,44,0,0,0 08-29:10,0,0,0,0
United Kingdom|05-01:509,5,0,0,0 05-02:472,7,0,0,0 05-03:412,10,0,0,0 05-04:496,9,0,0,0 05-05:759,7,0,0,0 05-06:52,9,0,0,0 05-07:64,10,0,0,0 05-08:59,12,0,0,0 05-09:56,12,0,0,0 05-10:35,7,0,0,0 05-11:57,19,0,0,0 05-12:94,44,0,0,0 05-13:53,11,2,1,0 05-14:56,8,7,2,0 05-15:42,10,6,3,0 05-16:46,9,8,6,1 05-17:61,8,7,4,0 05-18:56,8,6,3,1 05-19:59,5,4,1,0 05-20:57,13,10,6,3 05-21:53,10,6,4,1 05-22:78,12,7,3,1 05-23:51,8,5,2,0 05-24:48,8,6,4,0 05-25:54,9,7,3,0 05-26:41,7,4,1,1 05-27:58,9,9,2,0 05-28:474,15,9,5,0 05-29:933,10,8,3,1 05-30:88,4,3,0,0 05-31:79,3,3,1,0 06-01:68,6,1,0,0 06-02:387,51,13,7,1 06-03:203,14,6,2,1 06-04:72,8,5,3,1 06-05:59,11,6,4,1 06-06:288,13,7,4,0 06-07:50,8,5,2,0 06-08:53,10,6,4,0 06-09:102,16,9,4,1 06-10:161,19,13,8,0 06-11:168,15,9,4,0 06-12:116,13,10,6,1 06-13:89,8,8,3,1 06-14:95,9,6,4,0 06-15:125,18,11,5,2 06-16:92,9,5,3,1 06-17:80,10,7,3,0 06-18:74,7,5,2,0 06-19:88,12,10,7,2 06-20:83,7,5,1,0 06-21:57,4,3,2,0 06-22:85,9,8,4,0 06-23:131,13,9,4,2 06-24:99,15,11,5,1 06-25:86,13,11,8,0 06-26:65,8,6,4,0 07-19:39,0,0,0,0 07-20:21,1,0,0,0 07-28:71,1,0,0,0 07-29:93,1,0,0,0 07-30:37,2,0,0,0 07-31:17,1,0,0,0 08-01:14,1,0,0,0 08-02:14,0,0,0,0 08-03:14,0,0,0,0 08-04:13,1,0,0,0 08-05:10,1,0,0,0 08-07:14,2,1,1,0 08-08:18,1,0,0,0 08-09:13,0,0,0,0 08-10:14,1,0,0,0
United States|05-01:2127,61,0,0,0 05-02:4185,47,0,0,0 05-03:1082,42,0,0,0 05-04:1654,53,0,0,0 05-05:766,55,0,0,0 05-06:1052,52,0,0,0 05-07:692,50,0,0,0 05-08:1003,56,0,0,0 05-09:586,48,0,0,0 05-10:525,39,0,0,0 05-11:534,47,0,0,0 05-12:474,46,0,0,0 05-13:669,44,8,5,0 05-14:499,46,29,14,0 05-15:434,43,28,15,2 05-16:443,47,30,18,6 05-17:610,50,32,17,0 05-18:622,39,22,8,1 05-19:494,60,36,19,1 05-20:507,60,38,24,0 05-21:539,54,32,13,1 05-22:737,61,39,19,2 05-23:631,57,37,17,4 05-24:617,53,38,16,1 05-25:573,64,49,26,4 05-26:303,36,23,14,1 05-27:723,77,51,22,0 05-28:928,67,39,13,0 05-29:749,68,52,25,2 05-30:660,72,46,22,1 05-31:678,61,36,18,3 06-01:585,52,27,13,0 06-02:651,72,46,25,2 06-03:557,49,33,18,1 06-04:534,52,33,18,1 06-05:472,62,42,19,1 06-06:474,70,46,21,0 06-07:1205,71,42,22,0 06-08:743,72,40,18,0 06-09:2161,65,41,18,2 06-10:1040,69,39,19,1 06-11:1543,87,48,23,3 06-12:993,61,40,22,1 06-13:755,55,31,11,1 06-14:685,64,38,19,2 06-15:678,68,41,17,1 06-16:596,59,37,18,0 06-17:512,67,34,22,0 06-18:497,59,35,15,1 06-19:532,64,39,20,1 06-20:479,65,52,28,1 06-21:527,41,24,11,0 06-22:3321,292,38,19,1 06-23:4710,467,38,14,3 06-24:588,60,30,15,2 06-25:607,82,57,29,3 06-26:701,125,56,26,5 06-27:614,62,37,11,0 06-28:671,80,56,21,2 06-29:693,55,37,15,1 06-30:788,91,50,27,0 07-01:708,73,33,13,2 07-02:701,59,38,18,2 07-03:634,62,34,18,5 07-04:625,40,20,8,1 07-05:648,59,31,15,1 07-06:744,72,43,24,0 07-07:706,61,36,11,3 07-08:544,53,32,18,5 07-09:562,56,32,10,2 07-10:561,57,24,12,0 07-11:580,58,38,19,2 07-12:561,57,29,10,3 07-13:656,64,37,17,4 07-14:619,60,37,16,4 07-15:524,55,27,14,2 07-16:548,58,38,22,2 07-17:657,64,35,13,3 07-18:566,60,26,10,3 07-19:779,59,33,16,0 07-20:17292,674,33,17,5 07-21:6066,364,34,15,0 07-22:6126,337,28,8,1 07-23:6660,411,55,20,0 07-24:608,98,39,21,4 07-25:775,72,23,4,0 07-26:571,52,30,16,2 07-27:573,51,31,17,1 07-28:9082,604,43,22,0 07-29:4341,315,33,11,1 07-30:3974,144,30,15,1 07-31:4269,146,38,17,3 08-01:4013,156,24,9,0 08-02:4617,164,27,12,1 08-03:4389,150,33,7,0 08-04:4485,173,30,15,0 08-05:4490,163,45,23,5 08-06:4617,162,39,22,1 08-07:4769,264,25,15,4 08-08:4310,177,22,12,2 08-09:4322,166,25,14,1 08-10:2114,155,29,13,2 08-11:894,138,20,10,1 08-12:9540,233,27,14,1 08-13:12626,482,43,13,1 08-14:10890,541,51,19,1 08-15:16655,730,50,23,3 08-16:20279,675,47,23,2 08-17:15232,624,44,17,0 08-18:11978,573,30,11,0 08-19:733,77,33,19,0 08-20:757,80,32,15,2 08-21:663,88,31,19,5 08-22:668,71,25,10,1 08-23:675,113,48,30,5 08-24:912,72,26,14,3 08-25:636,77,27,11,2 08-26:583,75,23,11,3 08-27:889,49,16,5,2 08-28:983,62,23,13,2 08-29:505,29,15,8,0
Uruguay|06-11:12,0,0,0,0 06-12:24,1,0,0,0 06-13:12,5,5,5,0 07-02:10,0,0,0,0
Uzbekistan|07-01:12,0,0,0,0 08-14:16,0,0,0,0
Venezuela|06-15:11,1,0,0,0 06-25:11,4,3,3,0 06-26:27,13,11,11,0 06-27:25,12,10,6,0 06-28:60,31,26,17,0 06-29:28,7,5,5,0 06-30:36,17,15,11,0 07-01:24,13,11,6,0 07-03:13,0,0,0,0 07-05:10,0,0,0,0 07-08:17,7,5,4,1 07-09:27,8,5,3,0 07-10:25,14,8,6,0 07-11:25,10,6,5,0 07-12:29,11,9,7,0 07-13:44,17,11,7,0 07-14:55,18,9,5,0 07-15:34,12,7,5,0 07-16:18,2,1,1,0 07-17:19,4,2,0,0 07-18:19,4,1,1,0 07-19:23,5,3,1,0 07-20:29,6,3,1,0 07-21:21,3,2,1,0 07-22:22,5,2,2,0 07-23:24,8,3,1,0 07-24:27,7,3,2,0 07-25:17,4,2,0,0 07-26:11,3,1,0,0 07-29:17,3,2,2,0 08-03:12,3,1,1,0 08-05:10,3,2,0,0 08-20:11,1,0,0,0
